vocab_item	vocab_index
SMART:SM00449	382
SMART:SM00450	383
SMART:SM00451	384
SMART:SM00452	385
SMART:SM00453	386
SMART:SM00454	387
SMART:SM00455	388
SMART:SM00456	389
SMART:SM00457	390
SMART:SM00458	391
SMART:SM00459	392
SMART:SM00460	393
SMART:SM00461	394
SMART:SM00462	395
SMART:SM00463	396
SMART:SM00464	397
SMART:SM00465	398
SMART:SM00466	399
SMART:SM00467	400
SMART:SM00468	401
SMART:SM00469	402
SMART:SM00470	403
SMART:SM00471	404
SMART:SM00472	405
SMART:SM00473	406
SMART:SM00474	407
SMART:SM00475	408
SMART:SM00476	409
SMART:SM00477	410
SMART:SM00478	411
SMART:SM00479	412
SMART:SM00480	413
SMART:SM00481	414
SMART:SM00482	415
SMART:SM00483	416
SMART:SM00484	417
SMART:SM00485	418
SMART:SM00486	419
SMART:SM00487	420
SMART:SM00488	421
SMART:SM00490	422
SMART:SM00491	423
SMART:SM00493	424
SMART:SM00494	425
SMART:SM00495	426
SMART:SM00496	427
SMART:SM00497	428
SMART:SM00498	429
SMART:SM00499	430
SMART:SM00500	431
SMART:SM00501	432
SMART:SM00502	433
SMART:SM00503	434
SMART:SM00504	435
SMART:SM00505	436
SMART:SM00506	437
SMART:SM00507	438
SMART:SM00508	439
SMART:SM00509	440
SMART:SM00510	441
SMART:SM00511	442
SMART:SM00512	443
SMART:SM00513	444
SMART:SM00515	445
SMART:SM00516	446
SMART:SM00517	447
SMART:SM00518	448
SMART:SM00520	449
SMART:SM00521	450
SMART:SM00523	451
SMART:SM00524	452
SMART:SM00525	453
SMART:SM00526	454
SMART:SM00527	455
SMART:SM00528	456
SMART:SM00529	457
SMART:SM00530	458
SMART:SM00531	459
SMART:SM00532	460
SMART:SM00533	461
SMART:SM00534	462
SMART:SM00535	463
SMART:SM00536	464
SMART:SM00537	465
SMART:SM00538	466
SMART:SM00539	467
SMART:SM00540	468
SMART:SM00541	469
SMART:SM00542	470
SMART:SM00543	471
SMART:SM00544	472
SMART:SM00545	473
SMART:SM00546	474
SMART:SM00547	475
SMART:SM00548	476
SMART:SM00549	477
SMART:SM00550	478
SMART:SM00551	479
SMART:SM00552	480
SMART:SM00553	481
SMART:SM00554	482
SMART:SM00555	483
SMART:SM00557	484
SMART:SM00558	485
SMART:SM00559	486
SMART:SM00560	487
SMART:SM00561	488
SMART:SM00562	489
SMART:SM00563	490
SMART:SM00564	491
SMART:SM00567	492
SMART:SM00568	493
SMART:SM00569	494
SMART:SM00570	495
SMART:SM00571	496
SMART:SM00572	497
SMART:SM00573	498
SMART:SM00574	499
SMART:SM00575	500
SMART:SM00576	501
SMART:SM00577	502
SMART:SM00579	503
SMART:SM00580	504
SMART:SM00581	505
SMART:SM00582	506
SMART:SM00583	507
SMART:SM00584	508
SMART:SM00586	509
SMART:SM00587	510
SMART:SM00588	511
SMART:SM00589	512
SMART:SM00591	513
SMART:SM00592	514
SMART:SM00593	515
SMART:SM00594	516
SMART:SM00595	517
SMART:SM00596	518
SMART:SM00597	519
SMART:SM00602	520
SMART:SM00603	521
SMART:SM00604	522
SMART:SM00606	523
SMART:SM00607	524
SMART:SM00608	525
SMART:SM00609	526
SMART:SM00612	527
SMART:SM00613	528
SMART:SM00614	529
SMART:SM00615	530
SMART:SM00630	531
SMART:SM00631	532
SMART:SM00632	533
SMART:SM00633	534
SMART:SM00634	535
SMART:SM00635	536
SMART:SM00636	537
SMART:SM00637	538
SMART:SM00638	539
SMART:SM00639	540
SMART:SM00640	541
SMART:SM00641	542
SMART:SM00642	543
SMART:SM00643	544
SMART:SM00644	545
SMART:SM00645	546
SMART:SM00646	547
SMART:SM00647	548
SMART:SM00648	549
SMART:SM00649	550
SMART:SM00650	551
SMART:SM00651	552
SMART:SM00652	553
SMART:SM00653	554
SMART:SM00654	555
SMART:SM00656	556
SMART:SM00657	557
SMART:SM00658	558
SMART:SM00659	559
SMART:SM00661	560
SMART:SM00662	561
SMART:SM00663	562
SMART:SM00664	563
SMART:SM00665	564
SMART:SM00666	565
SMART:SM00667	566
SMART:SM00668	567
SMART:SM00670	568
SMART:SM00671	569
SMART:SM00672	570
SMART:SM00673	571
SMART:SM00674	572
SMART:SM00676	573
SMART:SM00678	574
SMART:SM00679	575
SMART:SM00680	576
SMART:SM00682	577
SMART:SM00683	578
SMART:SM00684	579
SMART:SM00685	580
SMART:SM00686	581
SMART:SM00688	582
SMART:SM00692	583
SMART:SM00693	584
SMART:SM00694	585
SMART:SM00695	586
SMART:SM00696	587
SMART:SM00698	588
SMART:SM00700	589
SMART:SM00701	590
SMART:SM00702	591
SMART:SM00703	592
SMART:SM00704	593
SMART:SM00705	594
SMART:SM00706	595
SMART:SM00707	596
SMART:SM00708	597
SMART:SM00709	598
SMART:SM00710	599
SMART:SM00711	600
SMART:SM00712	601
SMART:SM00714	602
SMART:SM00715	603
SMART:SM00717	604
SMART:SM00719	605
SMART:SM00720	606
SMART:SM00721	607
SMART:SM00722	608
SMART:SM00723	609
SMART:SM00724	610
SMART:SM00725	611
SMART:SM00726	612
SMART:SM00727	613
SMART:SM00729	614
SMART:SM00730	615
SMART:SM00731	616
SMART:SM00732	617
SMART:SM00733	618
SMART:SM00734	619
SMART:SM00735	620
SMART:SM00736	621
SMART:SM00737	622
SMART:SM00738	623
SMART:SM00739	624
SMART:SM00740	625
SMART:SM00741	626
SMART:SM00742	627
SMART:SM00743	628
SMART:SM00744	629
SMART:SM00745	630
SMART:SM00746	631
SMART:SM00747	632
SMART:SM00748	633
SMART:SM00749	634
SMART:SM00750	635
SMART:SM00751	636
SMART:SM00752	637
SMART:SM00754	638
SMART:SM00755	639
SMART:SM00756	640
SMART:SM00757	641
SMART:SM00758	642
SMART:SM00759	643
SMART:SM00760	644
SMART:SM00761	645
SMART:SM00762	646
SMART:SM00763	647
SMART:SM00764	648
SMART:SM00765	649
SMART:SM00766	650
SMART:SM00767	651
SMART:SM00768	652
SMART:SM00769	653
SMART:SM00770	654
SMART:SM00771	655
SMART:SM00773	656
SMART:SM00774	657
SMART:SM00775	658
SMART:SM00776	659
SMART:SM00777	660
SMART:SM00778	661
SMART:SM00780	662
SMART:SM00783	663
SMART:SM00784	664
SMART:SM00785	665
SMART:SM00786	666
SMART:SM00787	667
SMART:SM00788	668
SMART:SM00789	669
SMART:SM00790	670
SMART:SM00792	671
SMART:SM00793	672
SMART:SM00796	673
SMART:SM00797	674
SMART:SM00798	675
SMART:SM00799	676
SMART:SM00800	677
SMART:SM00801	678
SMART:SM00802	679
SMART:SM00803	680
SMART:SM00804	681
SMART:SM00805	682
SMART:SM00806	683
SMART:SM00807	684
SMART:SM00808	685
SMART:SM00809	686
SMART:SM00810	687
SMART:SM00811	688
SMART:SM00812	689
SMART:SM00813	690
SMART:SM00814	691
SMART:SM00815	692
SMART:SM00816	693
SMART:SM00817	694
SMART:SM00818	695
SMART:SM00823	696
SMART:SM00824	697
SMART:SM00825	698
SMART:SM00826	699
SMART:SM00827	700
SMART:SM00828	701
SMART:SM00829	702
SMART:SM00830	703
SMART:SM00831	704
SMART:SM00832	705
SMART:SM00833	706
SMART:SM00834	707
SMART:SM00835	708
SMART:SM00836	709
SMART:SM00837	710
SMART:SM00838	711
SMART:SM00839	712
SMART:SM00840	713
SMART:SM00841	714
SMART:SM00842	715
SMART:SM00843	716
SMART:SM00844	717
SMART:SM00845	718
SMART:SM00846	719
SMART:SM00847	720
SMART:SM00848	721
SMART:SM00849	722
SMART:SM00850	723
SMART:SM00851	724
SMART:SM00852	725
SMART:SM00853	726
SMART:SM00854	727
SMART:SM00855	728
SMART:SM00856	729
SMART:SM00857	730
SMART:SM00858	731
SMART:SM00859	732
SMART:SM00860	733
SMART:SM00861	734
SMART:SM00862	735
SMART:SM00863	736
SMART:SM00864	737
SMART:SM00865	738
SMART:SM00866	739
SMART:SM00867	740
SMART:SM00868	741
SMART:SM00869	742
SMART:SM00870	743
SMART:SM00871	744
SMART:SM00872	745
SMART:SM00873	746
SMART:SM00874	747
SMART:SM00875	748
SMART:SM00876	749
SMART:SM00877	750
SMART:SM00878	751
SMART:SM00879	752
SMART:SM00880	753
SMART:SM00881	754
SMART:SM00882	755
SMART:SM00883	756
SMART:SM00884	757
SMART:SM00885	758
SMART:SM00886	759
SMART:SM00887	760
SMART:SM00888	761
SMART:SM00889	762
SMART:SM00890	763
SMART:SM00891	764
SMART:SM00892	765
SMART:SM00893	766
SMART:SM00894	767
SMART:SM00895	768
SMART:SM00896	769
SMART:SM00897	770
SMART:SM00898	771
SMART:SM00899	772
SMART:SM00900	773
SMART:SM00902	774
SMART:SM00903	775
SMART:SM00904	776
SMART:SM00905	777
SMART:SM00906	778
SMART:SM00907	779
SMART:SM00908	780
SMART:SM00909	781
SMART:SM00910	782
SMART:SM00911	783
SMART:SM00912	784
SMART:SM00913	785
SMART:SM00914	786
SMART:SM00915	787
SMART:SM00916	788
SMART:SM00917	789
SMART:SM00918	790
SMART:SM00919	791
SMART:SM00920	792
SMART:SM00921	793
SMART:SM00922	794
SMART:SM00923	795
SMART:SM00924	796
SMART:SM00925	797
SMART:SM00926	798
SMART:SM00927	799
SMART:SM00928	800
SMART:SM00929	801
SMART:SM00930	802
SMART:SM00931	803
SMART:SM00932	804
SMART:SM00933	805
SMART:SM00934	806
SMART:SM00935	807
SMART:SM00936	808
SMART:SM00937	809
SMART:SM00938	810
SMART:SM00939	811
SMART:SM00940	812
SMART:SM00941	813
SMART:SM00944	814
SMART:SM00945	815
SMART:SM00946	816
SMART:SM00947	817
SMART:SM00948	818
SMART:SM00949	819
SMART:SM00950	820
SMART:SM00951	821
SMART:SM00952	822
SMART:SM00953	823
SMART:SM00954	824
SMART:SM00955	825
SMART:SM00956	826
SMART:SM00957	827
SMART:SM00958	828
SMART:SM00959	829
SMART:SM00960	830
SMART:SM00961	831
SMART:SM00962	832
SMART:SM00963	833
SMART:SM00964	834
SMART:SM00965	835
SMART:SM00966	836
SMART:SM00967	837
SMART:SM00968	838
SMART:SM00969	839
SMART:SM00970	840
SMART:SM00971	841
SMART:SM00972	842
SMART:SM00973	843
SMART:SM00974	844
SMART:SM00975	845
SMART:SM00976	846
SMART:SM00977	847
SMART:SM00978	848
SMART:SM00979	849
SMART:SM00980	850
SMART:SM00981	851
SMART:SM00982	852
SMART:SM00983	853
SMART:SM00984	854
SMART:SM00985	855
SMART:SM00986	856
SMART:SM00988	857
SMART:SM00989	858
SMART:SM00990	859
SMART:SM00991	860
SMART:SM00992	861
SMART:SM00993	862
SMART:SM00994	863
SMART:SM00995	864
SMART:SM00996	865
SMART:SM00997	866
SMART:SM00998	867
SMART:SM00999	868
SMART:SM01000	869
SMART:SM01001	870
SMART:SM01002	871
SMART:SM01003	872
SMART:SM01004	873
SMART:SM01005	874
SMART:SM01006	875
SMART:SM01007	876
SMART:SM01008	877
SMART:SM01009	878
SMART:SM01010	879
SMART:SM01011	880
SMART:SM01012	881
SMART:SM01013	882
SMART:SM01015	883
SMART:SM01016	884
SMART:SM01017	885
SMART:SM01018	886
SMART:SM01019	887
SMART:SM01020	888
SMART:SM01021	889
SMART:SM01022	890
SMART:SM01023	891
SMART:SM01024	892
SMART:SM01025	893
SMART:SM01026	894
SMART:SM01027	895
SMART:SM01028	896
SMART:SM01029	897
SMART:SM01030	898
SMART:SM01031	899
SMART:SM01032	900
SMART:SM01033	901
SMART:SM01034	902
SMART:SM01035	903
SMART:SM01036	904
SMART:SM01037	905
SMART:SM01038	906
SMART:SM01039	907
SMART:SM01040	908
SMART:SM01041	909
SMART:SM01042	910
SMART:SM01043	911
SMART:SM01044	912
SMART:SM01045	913
SMART:SM01046	914
SMART:SM01047	915
SMART:SM01048	916
SMART:SM01049	917
SMART:SM01051	918
SMART:SM01052	919
SMART:SM01053	920
SMART:SM01054	921
SMART:SM01055	922
SMART:SM01056	923
SMART:SM01057	924
SMART:SM01058	925
SMART:SM01059	926
SMART:SM01060	927
SMART:SM01061	928
SMART:SM01062	929
SMART:SM01063	930
SMART:SM01064	931
SMART:SM01065	932
SMART:SM01066	933
SMART:SM01067	934
SMART:SM01068	935
SMART:SM01069	936
SMART:SM01070	937
SMART:SM01071	938
SMART:SM01072	939
SMART:SM01073	940
SMART:SM01074	941
SMART:SM01075	942
SMART:SM01076	943
SMART:SM01077	944
SMART:SM01078	945
SMART:SM01079	946
SMART:SM01081	947
SMART:SM01082	948
SMART:SM01083	949
SMART:SM01084	950
SMART:SM01085	951
SMART:SM01086	952
SMART:SM01087	953
SMART:SM01088	954
SMART:SM01089	955
SMART:SM01090	956
SMART:SM01091	957
SMART:SM01092	958
SMART:SM01093	959
SMART:SM01094	960
SMART:SM01095	961
SMART:SM01096	962
SMART:SM01097	963
SMART:SM01098	964
SMART:SM01100	965
SMART:SM01101	966
SMART:SM01102	967
SMART:SM01103	968
SMART:SM01104	969
SMART:SM01109	970
SMART:SM01110	971
SMART:SM01111	972
SMART:SM01114	973
SMART:SM01115	974
SMART:SM01116	975
SMART:SM01117	976
SMART:SM01118	977
SMART:SM01119	978
SMART:SM01120	979
SMART:SM01121	980
SMART:SM01122	981
SMART:SM01123	982
SMART:SM01124	983
SMART:SM01125	984
SMART:SM01126	985
SMART:SM01127	986
SMART:SM01128	987
SMART:SM01130	988
SMART:SM01131	989
SMART:SM01132	990
SMART:SM01133	991
SMART:SM01135	992
SMART:SM01136	993
SMART:SM01137	994
SMART:SM01138	995
SMART:SM01139	996
SMART:SM01140	997
SMART:SM01141	998
SMART:SM01142	999
SMART:SM01143	1000
SMART:SM01144	1001
SMART:SM01145	1002
SMART:SM01146	1003
SMART:SM01147	1004
SMART:SM01148	1005
SMART:SM01149	1006
SMART:SM01150	1007
SMART:SM01151	1008
SMART:SM01152	1009
SMART:SM01153	1010
SMART:SM01154	1011
SMART:SM01155	1012
SMART:SM01156	1013
SMART:SM01158	1014
SMART:SM01159	1015
SMART:SM01161	1016
SMART:SM01162	1017
SMART:SM01163	1018
SMART:SM01164	1019
SMART:SM01165	1020
SMART:SM01166	1021
SMART:SM01168	1022
SMART:SM01169	1023
SMART:SM01170	1024
SMART:SM01172	1025
SMART:SM01173	1026
SMART:SM01174	1027
SMART:SM01175	1028
SMART:SM01176	1029
SMART:SM01177	1030
SMART:SM01178	1031
SMART:SM01179	1032
SMART:SM01180	1033
SMART:SM01181	1034
SMART:SM01182	1035
SMART:SM01183	1036
SMART:SM01185	1037
SMART:SM01186	1038
SMART:SM01187	1039
SMART:SM01188	1040
SMART:SM01189	1041
SMART:SM01190	1042
SMART:SM01191	1043
SMART:SM01192	1044
SMART:SM01193	1045
SMART:SM01194	1046
SMART:SM01195	1047
SMART:SM01196	1048
SMART:SM01198	1049
SMART:SM01199	1050
SMART:SM01200	1051
SMART:SM01201	1052
SMART:SM01202	1053
SMART:SM01204	1054
SMART:SM01205	1055
SMART:SM01206	1056
SMART:SM01207	1057
SMART:SM01208	1058
SMART:SM01210	1059
SMART:SM01212	1060
SMART:SM01213	1061
SMART:SM01214	1062
SMART:SM01215	1063
SMART:SM01216	1064
SMART:SM01217	1065
SMART:SM01218	1066
SMART:SM01219	1067
SMART:SM01220	1068
SMART:SM01221	1069
SMART:SM01222	1070
SMART:SM01223	1071
SMART:SM01225	1072
SMART:SM01226	1073
SMART:SM01229	1074
SMART:SM01230	1075
SMART:SM01231	1076
SMART:SM01232	1077
SMART:SM01233	1078
SMART:SM01234	1079
SMART:SM01235	1080
SMART:SM01237	1081
SMART:SM01238	1082
SMART:SM01239	1083
SMART:SM01241	1084
SMART:SM01242	1085
SMART:SM01243	1086
SMART:SM01245	1087
SMART:SM01246	1088
SMART:SM01247	1089
SMART:SM01248	1090
SMART:SM01249	1091
SMART:SM01250	1092
SMART:SM01251	1093
SMART:SM01252	1094
SMART:SM01253	1095
SMART:SM01254	1096
SMART:SM01255	1097
SMART:SM01256	1098
SMART:SM01257	1099
SMART:SM01258	1100
SMART:SM01259	1101
SMART:SM01260	1102
SMART:SM01261	1103
SMART:SM01262	1104
SMART:SM01263	1105
SMART:SM01264	1106
SMART:SM01265	1107
SMART:SM01266	1108
SMART:SM01267	1109
SMART:SM01268	1110
SMART:SM01269	1111
SMART:SM01270	1112
SMART:SM01271	1113
SMART:SM01272	1114
SMART:SM01273	1115
SMART:SM01274	1116
SMART:SM01275	1117
SMART:SM01276	1118
SMART:SM01277	1119
SMART:SM01278	1120
SMART:SM01279	1121
SMART:SM01280	1122
SMART:SM01281	1123
SMART:SM01282	1124
SMART:SM01283	1125
SMART:SM01284	1126
SMART:SM01285	1127
SMART:SM01286	1128
SMART:SM01287	1129
SMART:SM01288	1130
SMART:SM01289	1131
SMART:SM01291	1132
SMART:SM01292	1133
SMART:SM01293	1134
SMART:SM01295	1135
SMART:SM01296	1136
SMART:SM01298	1137
SMART:SM01299	1138
SMART:SM01300	1139
SMART:SM01302	1140
SMART:SM01304	1141
SMART:SM01306	1142
SMART:SM01307	1143
SMART:SM01308	1144
SMART:SM01309	1145
SMART:SM01310	1146
SMART:SM01311	1147
SMART:SM01312	1148
SMART:SM01313	1149
SMART:SM01314	1150
SMART:SM01316	1151
SMART:SM01317	1152
SMART:SM01318	1153
SMART:SM01319	1154
SMART:SM01320	1155
SMART:SM01321	1156
SMART:SM01322	1157
SMART:SM01323	1158
SMART:SM01326	1159
SMART:SM01327	1160
SMART:SM01328	1161
SMART:SM01329	1162
SMART:SM01330	1163
SMART:SM01332	1164
SMART:SM01333	1165
SMART:SM01334	1166
SMART:SM01335	1167
SMART:SM01336	1168
SMART:SM01337	1169
SMART:SM01338	1170
SMART:SM01339	1171
SMART:SM01340	1172
SMART:SM01341	1173
SMART:SM01342	1174
SMART:SM01343	1175
SMART:SM01344	1176
SMART:SM01346	1177
SMART:SM01347	1178
SMART:SM01348	1179
SMART:SM01349	1180
SMART:SM01350	1181
SMART:SM01351	1182
SMART:SM01352	1183
SMART:SM01355	1184
SMART:SM01356	1185
SMART:SM01357	1186
SMART:SM01358	1187
SMART:SM01359	1188
SMART:SM01360	1189
SMART:SM01361	1190
SMART:SM01362	1191
SMART:SM01363	1192
SMART:SM01364	1193
SMART:SM01365	1194
SMART:SM01367	1195
SMART:SM01368	1196
SMART:SM01369	1197
SMART:SM01370	1198
SMART:SM01371	1199
SMART:SM01372	1200
SMART:SM01373	1201
SMART:SM01374	1202
SMART:SM01375	1203
SMART:SM01376	1204
SMART:SM01377	1205
SMART:SM01378	1206
SMART:SM01379	1207
SMART:SM01380	1208
SMART:SM01381	1209
SMART:SM01382	1210
SMART:SM01383	1211
SMART:SM01384	1212
SMART:SM01385	1213
SMART:SM01386	1214
SMART:SM01387	1215
SMART:SM01388	1216
SMART:SM01389	1217
SMART:SM01390	1218
SMART:SM01391	1219
SMART:SM01392	1220
SMART:SM01393	1221
SMART:SM01394	1222
SMART:SM01395	1223
SMART:SM01396	1224
SMART:SM01397	1225
SMART:SM01398	1226
SMART:SM01399	1227
SMART:SM01401	1228
SMART:SM01402	1229
SMART:SM01403	1230
SMART:SM01405	1231
SMART:SM01406	1232
SMART:SM01407	1233
SMART:SM01408	1234
SMART:SM01409	1235
SMART:SM01410	1236
SMART:SM01411	1237
SMART:SM01412	1238
SMART:SM01413	1239
SMART:SM01414	1240
SMART:SM01415	1241
SMART:SM01416	1242
