vocab_item	vocab_index
Pfam:PF00758	719
Pfam:PF00759	720
Pfam:PF00760	721
Pfam:PF00761	722
Pfam:PF00762	723
Pfam:PF00763	724
Pfam:PF00764	725
Pfam:PF00765	726
Pfam:PF00766	727
Pfam:PF00767	728
Pfam:PF00768	729
Pfam:PF00769	730
Pfam:PF00770	731
Pfam:PF00771	732
Pfam:PF00772	733
Pfam:PF00773	734
Pfam:PF00775	735
Pfam:PF00777	736
Pfam:PF00778	737
Pfam:PF00779	738
Pfam:PF00780	739
Pfam:PF00781	740
Pfam:PF00782	741
Pfam:PF00784	742
Pfam:PF00786	743
Pfam:PF00787	744
Pfam:PF00788	745
Pfam:PF00789	746
Pfam:PF00790	747
Pfam:PF00791	748
Pfam:PF00792	749
Pfam:PF00793	750
Pfam:PF00794	751
Pfam:PF00795	752
Pfam:PF00796	753
Pfam:PF00797	754
Pfam:PF00798	755
Pfam:PF00799	756
Pfam:PF00800	757
Pfam:PF00801	758
Pfam:PF00802	759
Pfam:PF00803	760
Pfam:PF00804	761
Pfam:PF00805	762
Pfam:PF00806	763
Pfam:PF00807	764
Pfam:PF00808	765
Pfam:PF00809	766
Pfam:PF00810	767
Pfam:PF00811	768
Pfam:PF00812	769
Pfam:PF00813	770
Pfam:PF00814	771
Pfam:PF00815	772
Pfam:PF00816	773
Pfam:PF00817	774
Pfam:PF00818	775
Pfam:PF00819	776
Pfam:PF00820	777
Pfam:PF00821	778
Pfam:PF00822	779
Pfam:PF00823	780
Pfam:PF00825	781
Pfam:PF00827	782
Pfam:PF00828	783
Pfam:PF00829	784
Pfam:PF00830	785
Pfam:PF00831	786
Pfam:PF00832	787
Pfam:PF00833	788
Pfam:PF00834	789
Pfam:PF00835	790
Pfam:PF00836	791
Pfam:PF00838	792
Pfam:PF00839	793
Pfam:PF00840	794
Pfam:PF00841	795
Pfam:PF00842	796
Pfam:PF00843	797
Pfam:PF00844	798
Pfam:PF00845	799
Pfam:PF00846	800
Pfam:PF00847	801
Pfam:PF00848	802
Pfam:PF00849	803
Pfam:PF00850	804
Pfam:PF00851	805
Pfam:PF00852	806
Pfam:PF00853	807
Pfam:PF00854	808
Pfam:PF00855	809
Pfam:PF00856	810
Pfam:PF00857	811
Pfam:PF00858	812
Pfam:PF00859	813
Pfam:PF00860	814
Pfam:PF00861	815
Pfam:PF00862	816
Pfam:PF00863	817
Pfam:PF00865	818
Pfam:PF00866	819
Pfam:PF00867	820
Pfam:PF00868	821
Pfam:PF00869	822
Pfam:PF00870	823
Pfam:PF00871	824
Pfam:PF00872	825
Pfam:PF00873	826
Pfam:PF00874	827
Pfam:PF00875	828
Pfam:PF00876	829
Pfam:PF00877	830
Pfam:PF00878	831
Pfam:PF00879	832
Pfam:PF00880	833
Pfam:PF00881	834
Pfam:PF00882	835
Pfam:PF00883	836
Pfam:PF00884	837
Pfam:PF00885	838
Pfam:PF00886	839
Pfam:PF00887	840
Pfam:PF00888	841
Pfam:PF00889	842
Pfam:PF00890	843
Pfam:PF00891	844
Pfam:PF00892	845
Pfam:PF00893	846
Pfam:PF00894	847
Pfam:PF00895	848
Pfam:PF00897	849
Pfam:PF00898	850
Pfam:PF00899	851
Pfam:PF00900	852
Pfam:PF00901	853
Pfam:PF00902	854
Pfam:PF00903	855
Pfam:PF00904	856
Pfam:PF00905	857
Pfam:PF00906	858
Pfam:PF00907	859
Pfam:PF00908	860
Pfam:PF00909	861
Pfam:PF00910	862
Pfam:PF00912	863
Pfam:PF00913	864
Pfam:PF00915	865
Pfam:PF00916	866
Pfam:PF00917	867
Pfam:PF00918	868
Pfam:PF00919	869
Pfam:PF00920	870
Pfam:PF00921	871
Pfam:PF00923	872
Pfam:PF00924	873
Pfam:PF00925	874
Pfam:PF00926	875
Pfam:PF00927	876
Pfam:PF00928	877
Pfam:PF00929	878
Pfam:PF00930	879
Pfam:PF00931	880
Pfam:PF00932	881
Pfam:PF00933	882
Pfam:PF00934	883
Pfam:PF00935	884
Pfam:PF00936	885
Pfam:PF00937	886
Pfam:PF00938	887
Pfam:PF00939	888
Pfam:PF00940	889
Pfam:PF00941	890
Pfam:PF00942	891
Pfam:PF00943	892
Pfam:PF00944	893
Pfam:PF00945	894
Pfam:PF00946	895
Pfam:PF00947	896
Pfam:PF00948	897
Pfam:PF00949	898
Pfam:PF00950	899
Pfam:PF00951	900
Pfam:PF00952	901
Pfam:PF00953	902
Pfam:PF00954	903
Pfam:PF00955	904
Pfam:PF00956	905
Pfam:PF00957	906
Pfam:PF00958	907
Pfam:PF00959	908
Pfam:PF00960	909
Pfam:PF00961	910
Pfam:PF00962	911
Pfam:PF00963	912
Pfam:PF00964	913
Pfam:PF00965	914
Pfam:PF00967	915
Pfam:PF00969	916
Pfam:PF00970	917
Pfam:PF00971	918
Pfam:PF00972	919
Pfam:PF00973	920
Pfam:PF00974	921
Pfam:PF00975	922
Pfam:PF00976	923
Pfam:PF00977	924
Pfam:PF00978	925
Pfam:PF00979	926
Pfam:PF00980	927
Pfam:PF00981	928
Pfam:PF00982	929
Pfam:PF00983	930
Pfam:PF00984	931
Pfam:PF00985	932
Pfam:PF00986	933
Pfam:PF00988	934
Pfam:PF00989	935
Pfam:PF00990	936
Pfam:PF00992	937
Pfam:PF00993	938
Pfam:PF00994	939
Pfam:PF00995	940
Pfam:PF00996	941
Pfam:PF00997	942
Pfam:PF00998	943
Pfam:PF00999	944
Pfam:PF01000	945
Pfam:PF01001	946
Pfam:PF01002	947
Pfam:PF01003	948
Pfam:PF01004	949
Pfam:PF01005	950
Pfam:PF01006	951
Pfam:PF01007	952
Pfam:PF01008	953
Pfam:PF01010	954
Pfam:PF01011	955
Pfam:PF01012	956
Pfam:PF01014	957
Pfam:PF01015	958
Pfam:PF01016	959
Pfam:PF01017	960
Pfam:PF01018	961
Pfam:PF01020	962
Pfam:PF01021	963
Pfam:PF01022	964
Pfam:PF01023	965
Pfam:PF01024	966
Pfam:PF01025	967
Pfam:PF01026	968
Pfam:PF01027	969
Pfam:PF01028	970
Pfam:PF01029	971
Pfam:PF01030	972
Pfam:PF01031	973
Pfam:PF01032	974
Pfam:PF01033	975
Pfam:PF01034	976
Pfam:PF01035	977
Pfam:PF01036	978
Pfam:PF01037	979
Pfam:PF01039	980
Pfam:PF01040	981
Pfam:PF01041	982
Pfam:PF01042	983
Pfam:PF01043	984
Pfam:PF01044	985
Pfam:PF01047	986
Pfam:PF01048	987
Pfam:PF01049	988
Pfam:PF01050	989
Pfam:PF01051	990
Pfam:PF01052	991
Pfam:PF01053	992
Pfam:PF01054	993
Pfam:PF01055	994
Pfam:PF01056	995
Pfam:PF01057	996
Pfam:PF01058	997
Pfam:PF01059	998
Pfam:PF01060	999
Pfam:PF01061	1000
Pfam:PF01062	1001
Pfam:PF01063	1002
Pfam:PF01064	1003
Pfam:PF01065	1004
Pfam:PF01066	1005
Pfam:PF01067	1006
Pfam:PF01068	1007
Pfam:PF01070	1008
Pfam:PF01071	1009
Pfam:PF01073	1010
Pfam:PF01074	1011
Pfam:PF01075	1012
Pfam:PF01076	1013
Pfam:PF01077	1014
Pfam:PF01078	1015
Pfam:PF01079	1016
Pfam:PF01080	1017
Pfam:PF01081	1018
Pfam:PF01082	1019
Pfam:PF01083	1020
Pfam:PF01084	1021
Pfam:PF01085	1022
Pfam:PF01086	1023
Pfam:PF01087	1024
Pfam:PF01088	1025
Pfam:PF01090	1026
Pfam:PF01091	1027
Pfam:PF01092	1028
Pfam:PF01093	1029
Pfam:PF01094	1030
Pfam:PF01095	1031
Pfam:PF01096	1032
Pfam:PF01097	1033
Pfam:PF01098	1034
Pfam:PF01099	1035
Pfam:PF01101	1036
Pfam:PF01103	1037
Pfam:PF01104	1038
Pfam:PF01105	1039
Pfam:PF01106	1040
Pfam:PF01107	1041
Pfam:PF01108	1042
Pfam:PF01109	1043
Pfam:PF01110	1044
Pfam:PF01111	1045
Pfam:PF01112	1046
Pfam:PF01113	1047
Pfam:PF01114	1048
Pfam:PF01115	1049
Pfam:PF01116	1050
Pfam:PF01117	1051
Pfam:PF01118	1052
Pfam:PF01119	1053
Pfam:PF01120	1054
Pfam:PF01121	1055
Pfam:PF01122	1056
Pfam:PF01123	1057
Pfam:PF01124	1058
Pfam:PF01125	1059
Pfam:PF01126	1060
Pfam:PF01127	1061
Pfam:PF01128	1062
Pfam:PF01129	1063
Pfam:PF01130	1064
Pfam:PF01131	1065
Pfam:PF01132	1066
Pfam:PF01133	1067
Pfam:PF01136	1068
Pfam:PF01137	1069
Pfam:PF01138	1070
Pfam:PF01139	1071
Pfam:PF01140	1072
Pfam:PF01141	1073
Pfam:PF01142	1074
Pfam:PF01144	1075
Pfam:PF01145	1076
Pfam:PF01146	1077
Pfam:PF01147	1078
Pfam:PF01149	1079
Pfam:PF01150	1080
Pfam:PF01151	1081
Pfam:PF01152	1082
Pfam:PF01153	1083
Pfam:PF01154	1084
Pfam:PF01155	1085
Pfam:PF01156	1086
Pfam:PF01157	1087
Pfam:PF01158	1088
Pfam:PF01159	1089
Pfam:PF01160	1090
Pfam:PF01161	1091
Pfam:PF01165	1092
Pfam:PF01166	1093
Pfam:PF01167	1094
Pfam:PF01168	1095
Pfam:PF01169	1096
Pfam:PF01170	1097
Pfam:PF01171	1098
Pfam:PF01172	1099
Pfam:PF01174	1100
Pfam:PF01175	1101
Pfam:PF01176	1102
Pfam:PF01177	1103
Pfam:PF01179	1104
Pfam:PF01180	1105
Pfam:PF01182	1106
Pfam:PF01183	1107
Pfam:PF01184	1108
Pfam:PF01185	1109
Pfam:PF01186	1110
Pfam:PF01187	1111
Pfam:PF01189	1112
Pfam:PF01191	1113
Pfam:PF01192	1114
Pfam:PF01193	1115
Pfam:PF01194	1116
Pfam:PF01195	1117
Pfam:PF01196	1118
Pfam:PF01197	1119
Pfam:PF01198	1120
Pfam:PF01199	1121
Pfam:PF01200	1122
Pfam:PF01201	1123
Pfam:PF01202	1124
Pfam:PF01203	1125
Pfam:PF01204	1126
Pfam:PF01205	1127
Pfam:PF01206	1128
Pfam:PF01207	1129
Pfam:PF01208	1130
Pfam:PF01209	1131
Pfam:PF01210	1132
Pfam:PF01212	1133
Pfam:PF01213	1134
Pfam:PF01214	1135
Pfam:PF01215	1136
Pfam:PF01216	1137
Pfam:PF01217	1138
Pfam:PF01218	1139
Pfam:PF01219	1140
Pfam:PF01220	1141
Pfam:PF01221	1142
Pfam:PF01222	1143
Pfam:PF01223	1144
Pfam:PF01225	1145
Pfam:PF01226	1146
Pfam:PF01227	1147
Pfam:PF01228	1148
Pfam:PF01229	1149
Pfam:PF01230	1150
