vocab_item	vocab_index
TIGRFAMs:TIGR00264	251
TIGRFAMs:TIGR00266	252
TIGRFAMs:TIGR00267	253
TIGRFAMs:TIGR00268	254
TIGRFAMs:TIGR00269	255
TIGRFAMs:TIGR00270	256
TIGRFAMs:TIGR00272	257
TIGRFAMs:TIGR00273	258
TIGRFAMs:TIGR00274	259
TIGRFAMs:TIGR00275	260
TIGRFAMs:TIGR00276	261
TIGRFAMs:TIGR00277	262
TIGRFAMs:TIGR00278	263
TIGRFAMs:TIGR00279	264
TIGRFAMs:TIGR00280	265
TIGRFAMs:TIGR00281	266
TIGRFAMs:TIGR00282	267
TIGRFAMs:TIGR00283	268
TIGRFAMs:TIGR00284	269
TIGRFAMs:TIGR00285	270
TIGRFAMs:TIGR00286	271
TIGRFAMs:TIGR00287	272
TIGRFAMs:TIGR00288	273
TIGRFAMs:TIGR00289	274
TIGRFAMs:TIGR00290	275
TIGRFAMs:TIGR00291	276
TIGRFAMs:TIGR00292	277
TIGRFAMs:TIGR00293	278
TIGRFAMs:TIGR00294	279
TIGRFAMs:TIGR00295	280
TIGRFAMs:TIGR00296	281
TIGRFAMs:TIGR00297	282
TIGRFAMs:TIGR00298	283
TIGRFAMs:TIGR00299	284
TIGRFAMs:TIGR00300	285
TIGRFAMs:TIGR00302	286
TIGRFAMs:TIGR00303	287
TIGRFAMs:TIGR00304	288
TIGRFAMs:TIGR00305	289
TIGRFAMs:TIGR00306	290
TIGRFAMs:TIGR00307	291
TIGRFAMs:TIGR00308	292
TIGRFAMs:TIGR00309	293
TIGRFAMs:TIGR00310	294
TIGRFAMs:TIGR00311	295
TIGRFAMs:TIGR00312	296
TIGRFAMs:TIGR00313	297
TIGRFAMs:TIGR00314	298
TIGRFAMs:TIGR00315	299
TIGRFAMs:TIGR00316	300
TIGRFAMs:TIGR00317	301
TIGRFAMs:TIGR00318	302
TIGRFAMs:TIGR00319	303
TIGRFAMs:TIGR00320	304
TIGRFAMs:TIGR00321	305
TIGRFAMs:TIGR00322	306
TIGRFAMs:TIGR00323	307
TIGRFAMs:TIGR00324	308
TIGRFAMs:TIGR00325	309
TIGRFAMs:TIGR00326	310
TIGRFAMs:TIGR00327	311
TIGRFAMs:TIGR00328	312
TIGRFAMs:TIGR00329	313
TIGRFAMs:TIGR00330	314
TIGRFAMs:TIGR00331	315
TIGRFAMs:TIGR00332	316
TIGRFAMs:TIGR00333	317
TIGRFAMs:TIGR00334	318
TIGRFAMs:TIGR00335	319
TIGRFAMs:TIGR00336	320
TIGRFAMs:TIGR00337	321
TIGRFAMs:TIGR00339	322
TIGRFAMs:TIGR00340	323
TIGRFAMs:TIGR00342	324
TIGRFAMs:TIGR00343	325
TIGRFAMs:TIGR00344	326
TIGRFAMs:TIGR00345	327
TIGRFAMs:TIGR00346	328
TIGRFAMs:TIGR00347	329
TIGRFAMs:TIGR00348	330
TIGRFAMs:TIGR00350	331
TIGRFAMs:TIGR00351	332
TIGRFAMs:TIGR00353	333
TIGRFAMs:TIGR00354	334
TIGRFAMs:TIGR00355	335
TIGRFAMs:TIGR00357	336
TIGRFAMs:TIGR00358	337
TIGRFAMs:TIGR00359	338
TIGRFAMs:TIGR00360	339
TIGRFAMs:TIGR00361	340
TIGRFAMs:TIGR00362	341
TIGRFAMs:TIGR00363	342
TIGRFAMs:TIGR00364	343
TIGRFAMs:TIGR00365	344
TIGRFAMs:TIGR00366	345
TIGRFAMs:TIGR00367	346
TIGRFAMs:TIGR00368	347
TIGRFAMs:TIGR00369	348
TIGRFAMs:TIGR00370	349
TIGRFAMs:TIGR00372	350
TIGRFAMs:TIGR00373	351
TIGRFAMs:TIGR00374	352
TIGRFAMs:TIGR00375	353
TIGRFAMs:TIGR00376	354
TIGRFAMs:TIGR00377	355
TIGRFAMs:TIGR00378	356
TIGRFAMs:TIGR00379	357
TIGRFAMs:TIGR00380	358
TIGRFAMs:TIGR00381	359
TIGRFAMs:TIGR00382	360
TIGRFAMs:TIGR00383	361
TIGRFAMs:TIGR00384	362
TIGRFAMs:TIGR00385	363
TIGRFAMs:TIGR00387	364
TIGRFAMs:TIGR00388	365
TIGRFAMs:TIGR00389	366
TIGRFAMs:TIGR00390	367
TIGRFAMs:TIGR00391	368
TIGRFAMs:TIGR00392	369
TIGRFAMs:TIGR00393	370
TIGRFAMs:TIGR00394	371
TIGRFAMs:TIGR00395	372
TIGRFAMs:TIGR00396	373
TIGRFAMs:TIGR00397	374
TIGRFAMs:TIGR00398	375
TIGRFAMs:TIGR00399	376
TIGRFAMs:TIGR00400	377
TIGRFAMs:TIGR00401	378
TIGRFAMs:TIGR00402	379
TIGRFAMs:TIGR00403	380
