vocab_item	vocab_index
GO:0000001	0
GO:0000002	1
GO:0000003	2
GO:0000006	3
GO:0000007	4
GO:0000009	5
GO:0000010	6
GO:0000011	7
GO:0000012	8
GO:0000014	9
GO:0000015	10
GO:0000016	11
GO:0000017	12
GO:0000018	13
GO:0000019	14
GO:0000022	15
GO:0000023	16
GO:0000024	17
GO:0000025	18
GO:0000026	19
GO:0000027	20
GO:0000028	21
GO:0000030	22
GO:0000031	23
GO:0000032	24
GO:0000033	25
GO:0000034	26
GO:0000035	27
GO:0000036	28
GO:0000038	29
GO:0000041	30
GO:0000045	31
GO:0000048	32
GO:0000049	33
GO:0000050	34
GO:0000052	35
GO:0000053	36
GO:0000054	37
GO:0000055	38
GO:0000056	39
GO:0000062	40
GO:0000064	41
GO:0000070	42
GO:0000073	43
GO:0000075	44
GO:0000076	45
GO:0000077	46
GO:0000079	47
GO:0000082	48
GO:0000083	49
GO:0000086	50
GO:0000095	51
GO:0000096	52
GO:0000097	53
GO:0000098	54
GO:0000099	55
GO:0000100	56
GO:0000101	57
GO:0000102	58
GO:0000103	59
GO:0000104	60
GO:0000105	61
GO:0000107	62
GO:0000109	63
GO:0000110	64
GO:0000111	65
GO:0000112	66
GO:0000113	67
GO:0000117	68
GO:0000118	69
GO:0000120	70
GO:0000121	71
GO:0000122	72
GO:0000123	73
GO:0000124	74
GO:0000125	75
GO:0000126	76
GO:0000127	77
GO:0000128	78
GO:0000131	79
GO:0000132	80
GO:0000133	81
GO:0000136	82
GO:0000137	83
GO:0000138	84
GO:0000139	85
GO:0000140	86
GO:0000142	87
GO:0000144	88
GO:0000145	89
GO:0000146	90
GO:0000147	91
GO:0000148	92
GO:0000149	93
GO:0000150	94
GO:0000151	95
GO:0000152	96
GO:0000153	97
GO:0000154	98
GO:0000155	99
GO:0000156	100
GO:0000159	101
GO:0000160	102
GO:0000161	103
GO:0000162	104
GO:0000164	105
GO:0000165	106
GO:0000166	107
GO:0000169	108
GO:0000170	109
GO:0000171	110
GO:0000172	111
GO:0000173	112
GO:0000175	113
GO:0000176	114
GO:0000177	115
GO:0000178	116
GO:0000179	117
GO:0000182	118
GO:0000183	119
GO:0000184	120
GO:0000185	121
GO:0000186	122
GO:0000187	123
GO:0000188	124
GO:0000196	125
GO:0000209	126
GO:0000210	127
GO:0000212	128
GO:0000213	129
GO:0000214	130
GO:0000215	131
GO:0000217	132
GO:0000220	133
GO:0000221	134
GO:0000224	135
GO:0000225	136
GO:0000226	137
GO:0000228	138
GO:0000229	139
GO:0000234	140
GO:0000235	141
GO:0000242	142
GO:0000243	143
GO:0000244	144
GO:0000245	145
GO:0000246	146
GO:0000247	147
GO:0000248	148
GO:0000249	149
GO:0000250	150
GO:0000252	151
GO:0000253	152
GO:0000254	153
GO:0000255	154
GO:0000256	155
GO:0000257	156
GO:0000262	157
GO:0000266	158
GO:0000268	159
GO:0000270	160
GO:0000271	161
GO:0000272	162
GO:0000274	163
GO:0000275	164
GO:0000276	165
GO:0000277	166
GO:0000278	167
GO:0000280	168
GO:0000281	169
GO:0000282	170
GO:0000285	171
GO:0000286	172
GO:0000287	173
GO:0000288	174
GO:0000289	175
GO:0000290	176
GO:0000291	177
GO:0000293	178
GO:0000294	179
GO:0000295	180
GO:0000296	181
GO:0000297	182
GO:0000298	183
GO:0000301	184
GO:0000302	185
GO:0000303	186
GO:0000304	187
GO:0000305	188
GO:0000306	189
GO:0000307	190
GO:0000308	191
GO:0000309	192
GO:0000310	193
GO:0000311	194
GO:0000312	195
GO:0000313	196
GO:0000314	197
GO:0000315	198
GO:0000316	199
GO:0000319	200
GO:0000320	201
GO:0000321	202
GO:0000322	203
GO:0000323	204
GO:0000324	205
GO:0000325	206
GO:0000326	207
GO:0000327	208
GO:0000328	209
GO:0000329	210
GO:0000330	211
GO:0000331	212
GO:0000333	213
GO:0000334	214
GO:0000335	215
GO:0000337	216
GO:0000338	217
GO:0000339	218
GO:0000340	219
GO:0000341	220
GO:0000345	221
GO:0000346	222
GO:0000347	223
GO:0000348	224
GO:0000349	225
GO:0000350	226
GO:0000354	227
GO:0000372	228
GO:0000373	229
GO:0000374	230
GO:0000375	231
GO:0000376	232
GO:0000377	233
GO:0000378	234
GO:0000379	235
GO:0000380	236
GO:0000381	237
GO:0000384	238
GO:0000386	239
GO:0000387	240
GO:0000388	241
GO:0000389	242
GO:0000390	243
GO:0000393	244
GO:0000394	245
GO:0000395	246
GO:0000398	247
GO:0000399	248
GO:0000400	249
GO:0000401	250
GO:0000402	251
GO:0000403	252
GO:0000404	253
GO:0000405	254
GO:0000406	255
GO:0000407	256
GO:0000408	257
GO:0000409	258
GO:0000411	259
GO:0000412	260
GO:0000413	261
GO:0000414	262
GO:0000415	263
GO:0000416	264
GO:0000417	265
GO:0000418	266
GO:0000419	267
GO:0000421	268
GO:0000422	269
GO:0000423	270
GO:0000426	271
GO:0000427	272
GO:0000428	273
GO:0000429	274
GO:0000430	275
GO:0000431	276
GO:0000432	277
GO:0000433	278
GO:0000435	279
GO:0000436	280
GO:0000437	281
GO:0000438	282
GO:0000439	283
GO:0000444	284
GO:0000445	285
GO:0000446	286
GO:0000447	287
GO:0000448	288
GO:0000451	289
GO:0000453	290
GO:0000454	291
GO:0000455	292
GO:0000459	293
GO:0000460	294
GO:0000461	295
GO:0000462	296
GO:0000463	297
GO:0000464	298
GO:0000465	299
GO:0000466	300
GO:0000467	301
GO:0000469	302
GO:0000470	303
GO:0000472	304
GO:0000478	305
GO:0000479	306
GO:0000480	307
GO:0000481	308
GO:0000488	309
GO:0000489	310
GO:0000491	311
GO:0000492	312
GO:0000493	313
GO:0000494	314
GO:0000495	315
GO:0000500	316
GO:0000501	317
GO:0000502	318
GO:0000506	319
GO:0000578	320
GO:0000700	321
GO:0000701	322
GO:0000702	323
GO:0000703	324
GO:0000704	325
GO:0000706	326
GO:0000707	327
GO:0000709	328
GO:0000710	329
GO:0000711	330
GO:0000712	331
GO:0000713	332
GO:0000714	333
GO:0000715	334
GO:0000716	335
GO:0000717	336
GO:0000718	337
GO:0000719	338
GO:0000720	339
GO:0000721	340
GO:0000722	341
GO:0000723	342
GO:0000724	343
GO:0000725	344
GO:0000726	345
GO:0000727	346
GO:0000728	347
GO:0000729	348
GO:0000730	349
GO:0000731	350
GO:0000732	351
GO:0000733	352
GO:0000734	353
GO:0000735	354
GO:0000736	355
GO:0000737	356
GO:0000738	357
GO:0000740	358
GO:0000741	359
GO:0000742	360
GO:0000743	361
GO:0000746	362
GO:0000747	363
GO:0000749	364
GO:0000750	365
GO:0000751	366
GO:0000752	367
GO:0000753	368
GO:0000754	369
GO:0000755	370
GO:0000767	371
GO:0000768	372
GO:0000769	373
GO:0000770	374
GO:0000771	375
GO:0000772	376
GO:0000773	377
GO:0000774	378
GO:0000775	379
GO:0000776	380
GO:0000777	381
GO:0000778	382
GO:0000779	383
GO:0000780	384
GO:0000781	385
GO:0000782	386
GO:0000783	387
GO:0000784	388
GO:0000785	389
GO:0000786	390
GO:0000787	391
GO:0000788	392
GO:0000789	393
GO:0000790	394
GO:0000791	395
GO:0000792	396
GO:0000793	397
GO:0000794	398
GO:0000795	399
GO:0000796	400
GO:0000797	401
GO:0000798	402
GO:0000799	403
GO:0000800	404
GO:0000801	405
GO:0000802	406
GO:0000803	407
GO:0000805	408
GO:0000806	409
GO:0000808	410
GO:0000810	411
GO:0000811	412
GO:0000812	413
GO:0000813	414
GO:0000814	415
GO:0000815	416
GO:0000817	417
GO:0000818	418
GO:0000819	419
GO:0000820	420
GO:0000821	421
GO:0000822	422
GO:0000823	423
GO:0000824	424
GO:0000825	425
GO:0000827	426
GO:0000828	427
GO:0000829	428
GO:0000830	429
GO:0000831	430
GO:0000832	431
GO:0000835	432
GO:0000836	433
GO:0000837	434
GO:0000838	435
GO:0000839	436
GO:0000900	437
GO:0000902	438
GO:0000904	439
GO:0000905	440
GO:0000906	441
GO:0000907	442
GO:0000908	443
GO:0000909	444
GO:0000910	445
GO:0000911	446
GO:0000912	447
GO:0000913	448
GO:0000914	449
GO:0000915	450
GO:0000916	451
GO:0000917	452
GO:0000918	453
GO:0000919	454
GO:0000920	455
GO:0000921	456
GO:0000922	457
GO:0000923	458
GO:0000924	459
GO:0000928	460
GO:0000930	461
GO:0000931	462
GO:0000932	463
GO:0000934	464
GO:0000935	465
GO:0000936	466
GO:0000938	467
GO:0000939	468
GO:0000940	469
GO:0000941	470
GO:0000942	471
GO:0000943	472
GO:0000947	473
GO:0000949	474
GO:0000950	475
GO:0000951	476
GO:0000955	477
GO:0000956	478
GO:0000957	479
GO:0000958	480
GO:0000959	481
GO:0000960	482
GO:0000961	483
GO:0000962	484
GO:0000963	485
GO:0000964	486
GO:0000965	487
GO:0000966	488
GO:0000967	489
GO:0000968	490
GO:0000971	491
GO:0000972	492
GO:0000973	493
GO:0000974	494
GO:0000976	495
GO:0000977	496
GO:0000978	497
GO:0000979	498
GO:0000980	499
GO:0000981	500
GO:0000984	501
GO:0000985	502
GO:0000986	503
GO:0000987	504
GO:0000992	505
GO:0000993	506
GO:0000994	507
GO:0000995	508
GO:0001000	509
GO:0001002	510
GO:0001003	511
GO:0001004	512
GO:0001006	513
GO:0001010	514
GO:0001012	515
GO:0001013	516
GO:0001015	517
GO:0001016	518
GO:0001017	519
GO:0001018	520
GO:0001025	521
GO:0001030	522
GO:0001031	523
GO:0001032	524
GO:0001042	525
GO:0001046	526
GO:0001047	527
GO:0001054	528
GO:0001055	529
GO:0001056	530
GO:0001067	531
GO:0001068	532
GO:0001069	533
GO:0001070	534
GO:0001072	535
GO:0001073	536
GO:0001079	537
GO:0001080	538
GO:0001081	539
GO:0001085	540
GO:0001091	541
GO:0001092	542
GO:0001093	543
GO:0001094	544
GO:0001095	545
GO:0001096	546
GO:0001097	547
GO:0001098	548
GO:0001099	549
GO:0001100	550
GO:0001101	551
GO:0001102	552
GO:0001103	553
GO:0001108	554
GO:0001109	555
GO:0001111	556
GO:0001112	557
GO:0001113	558
GO:0001120	559
GO:0001121	560
GO:0001123	561
GO:0001124	562
GO:0001125	563
GO:0001130	564
GO:0001131	565
GO:0001134	566
GO:0001135	567
GO:0001139	568
GO:0001140	569
